574043404.87141, 863968749.97574, 878534500.50731
502949572.95481, 344426810.50026, 340759553.44509
616583993.19795, 122311945.46985, 59583068.88688
221928835.47729, 555402165.59598, 406483422.67668
159784162.58594, 123772877.73555, 480404914.71822
496268835.99277, 555542461.51114, 372363326.58578
930041813.21111, 666956256.58553, 99708280.03651
821175294.64484, 452563247.4294, 872801920.51489
18645946.54694, 430725803.76454, 867032101.34019
691679079.64962, 677229448.91385, 223875421.32448
86783229.6965, 496539643.4986, 822030196.39425
685565561.2381, 897739084.53009, 397612429.14782
918132023.28131, 260505698.70008, 389514458.07143
757272819.4802, 452889957.83367, 767013053.93809
59026239.91586, 284688486.24725, 965761253.68889
827317314.70483, 937533230.98604, 13711954.92353
997924413.76259, 359021130.90076, 704332584.54839
31339588.39702, 300751953.64442, 37403428.28124
931724231.61023, 832415980.10149, 800125938.01189
49726600.55542, 593448456.16349, 639715362.64539
993676243.3232, 296036011.41609, 938556439.63566
821804040.15323, 444449235.71526, 156502491.30903
196693803.38504, 439822861.98659, 326415295.69576
544112186.75587, 574419400.16546, 625814521.55274
239497114.37246, 81634194.58329, 641520357.15304
615776983.19816, 731085754.76426, 883134652.3499
97059426.91481, 343683876.77185, 316553561.03904
781958443.2432, 41527176.82806, 771133747.24862
871335287.79785, 696808657.84049, 885679405.80249
516736938.2451, 684358123.93896, 787667139.4582
656181494.44641, 148133557.99417, 537304855.14794
588365391.18461, 85040494.53976, 865981865.18467
910576839.22453, 773392080.55547, 686666418.08952
248590156.35724, 931337498.27784, 311149343.476
285309236.13823, 830780639.25974, 356146175.49765
81195945.04352, 655169553.82749, 777589227.8953
251515717.79714, 614484905.09042, 743167089.08769
958287463.67884, 970034428.48326, 331247273.80335
546526801.25505, 984922474.39652, 826908270.52298
588649698.1216, 496261305.29191, 72852651.95195
375873357.47285, 344803125.71737, 514767260.64936
269282609.60737, 375696459.40639, 32590617.47385
527606616.35351, 784364087.75632, 583483328.22797
112662678.26217, 770867640.56261, 953692923.49219
339081325.81711, 849232730.14944, 779605641.21917
415075118.31961, 671372190.2159, 565234336.85948
437731466.81339, 532443021.11284, 600805034.40016
259000676.56552, 462989461.02728, 156962638.15857
658583742.01989, 106856202.11992, 844318530.99615
894274844.31647, 575834874.42039, 283915276.41485
797317448.93275, 526457141.85099, 208552427.8253
173781423.66556, 546217017.73953, 292607092.82727
176418511.43193, 628084004.12821, 141895627.8154
255057319.0835, 735724692.91595, 838959170.76861
430540354.69526, 187143026.21185, 125478686.85387
792835714.88375, 738109195.43085, 701573093.24189
55165197.61121, 4593614.92742, 325572737.05727
441960807.73317, 682125809.22736, 49942953.75475
417814839.16372, 560770502.48988, 405230573.72061
259170782.40232, 797902530.56352, 517076162.40091
664636644.32541, 754742650.47646, 341828482.70999
569884465.1621, 934259842.17152, 916026077.62774
334917276.59152, 134759605.74985, 893384712.71033
76569471.14828, 274202073.10572, 925357436.23094
224419660.75808, 769500957.85054, 192791580.03536
210649832.21787, 522475206.30115, 510070648.90743
697733617.63744, 3526510.2644, 707281117.11509
863446425.86685, 372607438.55874, 687339042.89637
62998596.35979, 564026117.30744, 484282601.84585
698544513.48506, 15420700.76765, 292193836.11792
429536719.19283, 723798459.75202, 227210761.07332
955533493.93707, 409014579.39032, 864356105.37075
16484716.7356, 861022853.79069, 169949198.32984
429183648.11236, 659511637.45974, 716123766.97085
248408336.85161, 427777946.10087, 863464835.50446
702172746.88034, 300897907.92183, 403080240.78103
281107975.07963, 152348874.18955, 929755492.00914
699813549.74675, 76353191.38205, 990438653.19085
434072418.65154, 764468704.08023, 787892901.47787
262150414.72732, 958570130.35969, 119026716.25299
143227420.77986, 834205376.52917, 194142319.66954
996916291.04741, 560674422.16272, 52996710.17405
646521610.44849, 36519631.45037, 6471938.32013
568295598.09257, 872940563.2411, 897276022.21857
10797758.53427, 90265562.83072, 14422590.20573
826428406.70233, 943045117.01092, 927689143.33071
997468726.79111, 28003268.52243, 487020656.2799
383539202.34653, 510413556.14484, 196298387.81521
539798330.60202, 862012584.3381, 413077662.77235
694925227.73715, 995745633.74607, 700412001.27146
756182774.05827, 722027068.00964, 713590418.22368
688225401.81431, 684678870.47936, 921256957.84248
909673575.38371, 25785781.34999, 495126304.89018
320187089.25179, 283944128.9208, 448898146.02971
807618279.96748, 893621940.54278, 414417069.92636
455428565.06414, 397419068.78655, 219250301.64826
945675450.71306, 183036980.38269, 688185926.27826
193991267.37349, 424955349.17737, 939247540.68319
10697072.21888, 593345944.45478, 630745367.50025
657124782.25106, 46432747.23382, 109296928.32678
784232486.03181, 550918636.51063, 475301187.32825
443586811.73549, 584738907.94532, 107057912.72441
294399687.95976, 766715783.97376, 793305416.69271
267485233.71221, 843804192.57478, 614941535.78521
538705410.22992, 407728476.7202, 393560496.00926
438954588.24749, 112417462.6142, 16342437.45163
353469449.15091, 936798105.08387, 623611426.60474
952487477.37658, 36937509.36069, 858588648.86386
277192110.32177, 98691101.70266, 876297798.0852
944087545.69817, 637177510.85554, 661423825.04399
810541020.72546, 945584795.28605, 532740307.66919
492058413.22146, 917274193.3194, 577368985.49903
475300995.43589, 943409658.6039, 807982572.51965
213667641.3542, 268289760.13148, 628881651.95644
683465618.91046, 304509017.26498, 454721697.15284
207272590.81757, 984462407.34219, 156313304.34595
659269301.06542, 997409536.21292, 63794336.8467
84791938.50252, 561517568.98398, 985648089.56833
596442984.09397, 496964749.42429, 484936751.20484
83039015.32543, 993330506.02806, 479752704.90787
537037165.0634, 149084346.963, 326430783.75616
864114077.70603, 992949688.11248, 556675825.16192
930072150.99268, 617725849.83491, 269049666.34519
158442225.56486, 590922496.99553, 382975064.53129
158624870.06127, 814526008.92496, 798171926.75409
556717413.5915, 539634286.29982, 819788423.39886
472680909.30122, 641267053.81377, 770703987.13039
997940995.85592, 500500897.64771, 459002775.80035
705796129.66521, 70017805.72301, 558447031.70573
982758593.23785, 703228633.03797, 152909746.8101
716062751.75199, 564646543.88038, 95578929.96277
996722313.3322, 308105330.60977, 154742418.20262
528052831.80398, 837775484.04497, 948754111.37121
865446522.62908, 187366467.58478, 927299169.14126
5723825.96978, 922661189.62766, 446520979.22041
86325891.34813, 167943500.04503, 376189632.45771
339438157.10962, 261232913.56947, 663971076.90932
48069270.96004, 467835449.24683, 857631255.23733
357267768.62471, 911819361.19401, 373124289.15965
35288239.72283, 254859801.60117, 3950885.70256
844206537.28556, 458937135.96756, 113512101.3772
372655148.2815, 940607852.34394, 512686300.81833
286062486.27523, 374334660.49874, 535402259.51512
405260146.78733, 979442458.09025, 951598038.61365
805094761.74555, 864097148.39766, 831273278.36559
755779526.20966, 916265762.5985, 755251815.64469
976311465.07359, 201888120.34285, 183986925.89229
900614117.59662, 937688760.91952, 76844417.7843
956690276.03589, 939335428.81371, 825419887.7203
64266132.56953, 416667494.60185, 700341611.34933
920940962.21423, 965566428.25541, 529082987.91626
802058484.96165, 548005927.46572, 805206133.99761
265109510.20913, 408051410.30909, 417053575.13888
679170477.57219, 144749008.02557, 816646351.30079
222017468.27998, 398448218.81033, 837678960.47346
9621383.17789, 977325603.20897, 297808959.01133
676574383.49867, 875463655.00592, 697922714.23897
305585691.7039, 774647568.40412, 333508735.49411
466994660.17564, 449827481.48469, 515670024.73813
197659553.85716, 841954255.57823, 277132816.74969
722141201.37184, 998593923.92705, 502508362.38305
381136787.58464, 842510783.31877, 742447868.14357
263630428.79908, 948544273.78915, 848528469.56647
556954028.8142, 913542489.51287, 990217629.22126
856977428.17244, 706432639.40071, 277274421.32325
552854660.26943, 40848266.20387, 598667929.42076
626671251.71866, 722601982.1706, 334567153.91491
479875774.60005, 288150536.42565, 8565914.558
126463603.48395, 575678512.70416, 467408941.01759
140922716.12091, 192360249.92466, 675705147.96655
381970689.79986, 652008244.08761, 960173305.88648
569417713.49224, 913546392.33805, 811714342.82761
819941703.3021, 107744204.8856, 993588800.30736
270382988.57224, 354969174.95347, 521760620.72318
396296527.41574, 722947375.9022, 35271236.20899
232564851.3505, 117568779.55207, 906993073.5235
295186088.05319, 155395403.95149, 248349534.22808
113726213.44025, 912548361.34564, 579088194.23816
432084048.89499, 509758748.59686, 548167377.6486
321298368.97108, 789373736.13859, 962479410.08474
861731278.62621, 263348953.41637, 269141259.25226
114148507.20816, 256882981.79986, 35360751.76183
638294738.20063, 943470236.22238, 964024863.49278
147814459.83811, 834746143.12681, 257145022.04514
265401822.66037, 866751679.33433, 69772161.30253
645527184.60033, 156050412.68801, 451673488.71475
281511181.71507, 641560528.77992, 809274342.86214
217469400.39835, 849387400.20498, 699847939.10248
102264254.06413, 247651621.27398, 380149320.63988
686741497.80474, 904619042.3912, 932935697.28991
756554264.75677, 725628325.90383, 529216829.6469
51264533.23947, 847704153.30389, 696838282.47631
217059667.30167, 985757673.63659, 961407732.92766
242067628.91304, 206219570.99405, 891262884.85114
948099969.39294, 765967968.24099, 478283668.79651
448204665.33133, 583443249.58425, 468875058.3075
253681157.3028, 835186555.96892, 808722083.02486
350381876.93166, 860810382.49655, 244335273.24555
570763790.20972, 380945779.24936, 592921401.86842
555945321.40393, 148470550.7131, 154409811.64829
971311087.82555, 772812451.67763, 938510703.50123
477796822.50881, 178920362.218, 771812122.94111
603341983.65227, 62440176.8852, 417489171.48849
571814596.52821, 495956038.96079, 365914357.79387
961765639.44963, 167533380.12854, 966131429.55416
609182330.78494, 126806733.91437, 778376113.47621
849698863.09053, 323799271.3928, 7639282.43982
500504224.03774, 773184885.21532, 977394106.51034
929820756.95939, 175526647.03451, 598803851.07993
671165469.79959, 703609299.02309, 144826555.27676
677603631.81396, 209489254.8958, 488719461.88299
255115500.70744, 620174665.67674, 896445781.8524
777431066.90393, 977656563.47425, 756545671.2494
717791222.44355, 155591263.36494, 270381366.38393
273982572.43726, 98821461.48554, 786848829.4062
251491534.30837, 336121167.97937, 562618612.46479
274577577.61301, 863322448.79295, 681985049.45104
763917728.66579, 833513176.41171, 623459822.06162
911728773.30702, 206757903.24281, 362769336.55244
145810269.42785, 312662921.28926, 634189919.14363
970188291.9417, 663727439.30057, 403615020.44961
155050381.47603, 12614498.06231, 760608840.83682
653882175.61512, 383190472.02148, 429494470.13625
187842572.99877, 21041115.23085, 98666054.08771
825636692.92155, 357926671.2147, 663760219.44527
912278425.64482, 574365047.98983, 455294027.6647
865490687.11873, 234399278.4639, 977829734.65359
518933990.68433, 623374571.3265, 541906506.40441
566072549.01194, 493900417.33021, 454823652.39521
467107333.12242, 785820149.53992, 278160433.81218
610936958.34206, 465609283.36218, 548066963.78663
698380471.38229, 407798410.70913, 616837114.31184
331450163.50118, 477722977.99842, 34557131.83949
491877629.34222, 932299145.95628, 913523042.11651
596590530.25735, 83114265.99703, 487058010.55619
594118148.41646, 230207726.3686, 239737693.68264
490545530.23179, 853176314.68282, 476315284.30513
237906691.68029, 171735070.41191, 583519765.30615
877552059.55845, 348558805.1299, 458589737.17033
820819675.08106, 567429848.6023, 913863533.36487
296941794.6496, 126703963.29809, 53171739.93263
250440591.22441, 130786393.29885, 620457922.11386
423264597.41037, 754593199.04834, 57585978.20589
250086537.91906, 467180298.28607, 493673341.0413
981110506.79028, 15915359.93769, 393307204.79828
194366497.62033, 40323214.1223, 35137361.86914
427369992.0282, 321426704.84923, 755598483.86822
941658278.44435, 132101711.58211, 401791915.80293
711116706.6348, 529352784.64334, 493846649.88117
732087544.97339, 140976402.98842, 394946576.15506
439970096.32584, 45136472.60734, 413087477.78382
287506180.74706, 603735076.35166, 952799038.0372
416385367.3957, 998519058.1998, 667504233.8712
682202463.49488, 68831788.60621, 639014476.55886
789181336.288, 941499958.56727, 926629493.66793
897756803.29851, 300835987.48909, 465678771.78648
542405901.57588, 322840712.39632, 412808600.61817
579754926.94138, 100679036.43888, 885325131.12955
311874990.47787, 777682241.4945, 521604900.28518
777299327.36084, 344812389.97003, 736634395.16242
649977981.21465, 107399233.17658, 749283385.8505
913021187.70117, 590479963.38975, 565262790.90962
299763176.37474, 43448640.45818, 922133739.45677
866349487.28874, 207284723.42671, 888611874.0196
140877432.27386, 260106542.86287, 419767896.06521
715491466.37005, 975087727.2758, 984008111.19157
378309064.75932, 865610109.49397, 130045807.2665
986461602.31921, 195402094.75803, 571916906.60846
868609308.37518, 686535269.39942, 649432733.2604
925426971.77069, 865801845.18534, 558340620.3856
459529704.83708, 437013925.33781, 628752026.63524
706986316.51365, 53538958.74535, 859350728.79368
323268748.57267, 6007374.08109, 496302442.88862
309411212.69428, 397834467.12443, 821032416.83651
822774192.21466, 836414214.59647, 427531639.44037
828855327.55706, 823517591.13221, 485399111.86219
795567949.88184, 180311550.98266, 442639988.3429
680190825.80267, 787840220.35771, 921539476.2018
785720843.51538, 282667153.28697, 626774122.9822
555676071.7983, 759653536.38687, 512123140.32622
168167651.26763, 561982737.74098, 713172284.51105
691539492.78157, 985585074.22443, 587455096.25552
177962156.73386, 528732818.3982, 44095053.55335
884919495.46165, 986923998.44231, 976102255.62802
123804018.95522, 589889478.56029, 80860931.41121
629673136.67188, 189110130.73176, 254780245.20228
701700985.92318, 550763274.99289, 602945130.27038
46636164.06978, 552419395.93742, 579862203.58098
467145638.08896, 726169196.40124, 645890681.86985
933616143.97711, 455970251.64928, 27655074.07956
179304015.6335, 782356148.27698, 141286306.65928
820934140.63385, 523776314.22587, 8500556.34028
141108539.57849, 110171055.859, 251239819.1137
113807338.57016, 540119235.92761, 246837465.81889
125596959.68188, 80481614.82482, 870594812.8074
213446924.09653, 244127194.18827, 631375314.80892
355981338.12294, 756453957.06835, 193486979.60023
381083692.17064, 109346959.42276, 514748474.99242
383036018.995, 829960974.89918, 452730016.3803
544977143.46301, 222995133.03482, 414898639.77492
151767718.59899, 683060196.94058, 709445610.74288
608275168.99159, 863318812.67992, 295255829.47407
341042380.87706, 9727131.34385, 854838210.59777
386196433.48535, 159799701.80818, 488021042.05383
958874580.43477, 682720581.55282, 391716702.51333
304086501.57754, 660927810.9179, 201918573.97909
924864340.18945, 690104269.11556, 144424348.48944
727731227.18347, 736879476.98268, 885548981.94573
606120139.97192, 46084199.57388, 491112700.75355
873094910.1507, 88620265.25811, 339580271.5495
990986484.26796, 981966630.17444, 140838504.353
910341508.07595, 752451149.9848, 764818495.96245
433091965.2199, 487683484.00025, 157602876.55679
481335997.8491, 837979321.5386, 935508238.11081
128180452.29301, 572016964.93693, 151337469.98983
645159627.84245, 382367298.87138, 403250513.88535
469135622.36844, 39775823.33151, 818482969.40357
931557266.53804, 767910095.51382, 628533073.30537
615904251.7731, 979255640.89953, 16083025.96948
953672395.69086, 686254251.8128, 397544573.57599
43321066.35383, 647629189.0233, 226195601.75693
857262108.1613, 306392751.85333, 311301587.71588
410580728.26812, 555771779.98788, 820418728.98537
994430333.1675, 785090247.90785, 393340490.19742
857532451.95397, 457784120.99793, 131668629.57403
898269747.49916, 551102903.87511, 213969358.22713
279794421.90313, 626641097.90448, 976962771.39905
621381329.19543, 548899710.7269, 458735592.71662
437229963.79717, 447171453.32781, 838859501.35962
709090540.66883, 146820665.00898, 497942346.926
540999997.05161, 190614755.07374, 368158724.19824
461241836.39051, 529505408.82701, 500480215.29944
64141330.1118, 512951711.84296, 244909891.54424
617259348.31473, 586652737.35358, 343844187.1777
903380053.00007, 88439333.92259, 159041376.48661
309591853.25681, 926338988.96324, 330331318.05725
563142445.81917, 246049987.8916, 721376240.99145
659878453.20738, 95110445.02689, 204886552.582
22046949.55814, 295275037.51571, 97067475.5408
828042101.22447, 823456260.61245, 779612068.7144
371197533.87403, 101684694.2594, 142619776.20783
588308022.64137, 400128775.45725, 950037332.85983
130677539.4798, 40090640.74322, 490311989.03222
545576569.96036, 118795644.10127, 117534722.37578
357608126.46275, 697741433.99746, 727612462.20801
646227829.55698, 530670540.22128, 741171595.2961
340374905.3706, 674063773.04653, 639091082.22546
780286030.90856, 488597323.18458, 367176456.66435
9075902.72715, 264154761.13106, 811446543.69633
854782037.97646, 419323268.16038, 615987155.24023
551321193.61403, 973415679.35384, 198107319.25993
119516274.83418, 172221268.85967, 881713123.1698
987870565.35263, 514601289.85396, 381334810.50509
21537791.01712, 597314569.70527, 867930126.90577
256662410.48846, 228910327.04789, 452313002.80968
827865160.68924, 316276440.30467, 750103061.37896
676778129.65335, 570290267.84937, 655491385.94211
236091636.46293, 439799696.12018, 610240135.88754
194892094.13793, 668140424.13191, 481892766.54477
248205874.3862, 825636713.33275, 868964260.40681
289147332.64742, 725897745.19239, 721077500.57845
650328007.72985, 397894694.37614, 321644123.01076
978621235.55148, 693485911.15844, 649109296.40836
830638935.43197, 856057091.14531, 464549453.80227
707052255.85098, 710514406.44183, 739824176.15542
86344154.58633, 872595029.33186, 298682972.32386
228415130.32553, 816452442.01995, 148398169.41084
858588840.59746, 896117786.98968, 404956101.24602
779739213.07666, 391456647.37404, 798596148.43127
593103440.25488, 688794959.68127, 234299926.19788
437496738.2118, 268653395.17939, 166829783.98399
532414620.08662, 142464065.99763, 425828998.25818
266885808.54467, 171806348.34022, 48249532.01345
894067423.34795, 365630798.00032, 727214545.55233
762917460.46329, 202293774.2894, 102401165.75087
935818397.12942, 367542997.71057, 624010500.91064
704222948.52912, 324864160.32241, 848709313.90527
297279331.12798, 867913570.08635, 565404422.23631
127536272.42234, 658249596.55576, 222196216.83417
94675707.18082, 452100561.53687, 864492780.83061
545494709.60729, 768867662.97473, 722902255.48671
396064256.75095, 637062773.51265, 228015197.78494
903749489.56414, 613330626.74485, 352038308.69617
736425387.06042, 649008069.05838, 641505751.79688
573317525.66624, 664100712.44883, 604666165.81537
485479421.18852, 95152230.92969, 116759555.94657
895981301.01372, 341412720.55033, 535740302.77415
647136044.8415, 386035933.54352, 773981299.98053
898560552.04114, 880120882.01295, 145244260.46515
194448901.95576, 874991321.71697, 130458203.0266
984544998.81109, 931610019.48015, 783712923.32024
651540126.27738, 335868191.65059, 773649286.43996
45435107.02155, 788046806.88023, 82416109.88394
62584137.74488, 88684270.26685, 544616085.02086
347195964.57027, 482955097.13961, 629762050.25147
205389260.9546, 870727941.22451, 104334110.23657
574951916.98145, 229865351.45528, 206336842.53241
449818753.9682, 605070189.78875, 279044702.41214
11308358.14551, 480952326.4486, 493120996.62348
262696370.89622, 473630803.395, 919402232.73441
814111168.54478, 263300454.45852, 464902965.71903
901164231.0396, 661184567.8941, 659307371.04905
97446399.66026, 702026749.96509, 409810751.18193
593026925.22362, 569718163.49549, 388100633.4063
189238789.61752, 86278322.16653, 520653507.53288
167500370.7995, 290601029.23075, 756576830.07336
956935744.51334, 185345117.37673, 210372913.14956
449193838.78138, 711923620.67757, 202402197.20376
449988376.32264, 96389281.53477, 573380038.5463
866221974.45059, 8067339.74265, 632558372.33589
964966870.72873, 531359786.30621, 116454877.36423
275410310.16409, 212657236.0777, 292036603.98992
276641241.31487, 58523420.6062, 249599359.84483
133788895.64235, 772811061.43046, 902391265.69386
606238634.59142, 807933265.6909, 723664160.42624
161993370.13981, 778058902.5462, 290857608.48038
273510710.57271, 339519228.61423, 631861376.23201
135085380.03654, 426258865.18123, 953662007.77935
651051494.87417, 724584102.30753, 314411971.22914
946761163.16098, 166699567.4336, 828496994.2906
285418598.24758, 804732864.6407, 535774219.4584
616141161.24696, 220702530.56846, 489725181.44836
322746343.77653, 993264109.17364, 717802323.34405
894196412.81337, 456210105.31735, 849172565.02585
374592597.86294, 267012889.48056, 139253428.1514
69469817.99211, 333998285.10745, 160000328.07738
218805930.1709, 73000170.7186, 259157712.72711
597567750.1572, 391296754.5946, 21544414.31015
8328331.29034, 932457039.47382, 855654697.3664
845770480.19063, 226486937.69369, 678148651.72524
70593760.42001, 964815185.76907, 197552289.0902
926459132.39806, 592994982.38389, 620330198.46741
82496567.20866, 526318553.54575, 467664374.33552
175499732.41484, 520396841.36726, 957706337.67702
918346020.27934, 193653142.71433, 239819926.2464
387986531.13376, 956100462.11446, 156132675.63585
577033809.5106, 939861966.67043, 985227684.20835
153248819.86618, 182356390.81173, 958270531.7298
419947802.0468, 359239785.45974, 576939187.14767
301207721.75554, 129103668.95144, 90430566.48669
320617357.35661, 704084879.62347, 251701554.99029
962005172.1866, 338280758.44564, 813978033.19134
249368015.77106, 772577827.94892, 464234513.44984
648804721.27227, 151300753.45122, 978766239.61089
672935685.51634, 250782964.25103, 467342855.10939
487134545.39444, 511830530.33903, 361904972.53186
555985103.69341, 368226244.9255, 903230528.81078
849669439.40575, 623370834.56702, 690411950.1635
512166631.2776, 367597905.53855, 252556632.68764
264903222.40387, 576598452.90997, 880146653.01311
702826668.7071, 237110946.18496, 337036662.66441
607054186.97809, 456875024.70028, 335290355.46405
55642572.53181, 677600033.17159, 941376846.54313
253884793.90167, 288109179.81448, 207476067.36815
572098550.27952, 138952553.51944, 429356501.7289
304638620.64481, 559476576.17704, 635871696.34957
653712590.59783, 984065834.94762, 524820062.10622
257342565.34925, 818603966.87499, 689050467.75143
976119375.4115, 625390104.54659, 782854014.94102
104470147.65196, 949884286.88922, 901174694.13387
548297267.25715, 845140414.53481, 170235309.70605
239632062.26445, 85994458.9095, 551890755.95677
958750249.31543, 146150422.44211, 691874032.05651
560631660.3064, 982613120.71951, 772663193.76565
133507578.33833, 933688804.09602, 875682277.12816
867029738.37352, 362377914.56899, 964167563.22471
952815266.30578, 365885118.51183, 138407334.0466
475640414.94835, 828449043.13264, 332173596.97548
510831089.88608, 461523356.99193, 690263051.7872
27628083.40327, 395931528.80881, 79372963.60313
489978334.28651, 942591671.05453, 563344326.4656
27978426.38444, 43208812.87656, 799766235.07012
945848156.14016, 664335921.66653, 582781941.27362
987124239.15664, 454538207.34563, 9653525.68988
719493847.505, 597769890.19429, 639946423.88173
470232596.73606, 375562541.27579, 174701009.63537
680845506.2941, 502766424.59063, 771103379.92242
948081164.59997, 503899109.21031, 751399737.47568
652080549.5488, 898659886.50604, 685337861.66005
946055810.34451, 930292600.57553, 275223693.40829
985940224.54071, 654769162.7179, 355132261.7557
183011737.53994, 594167127.68888, 777225281.93944
595091455.98298, 54122999.93921, 955322890.49725
12219689.14298, 570396731.73198, 49453056.95515
490196303.3624, 470752947.51943, 978841658.53746
301781556.59748, 138560240.09121, 369422548.68606
